.id,site.name,depth,age,age.old,age.young,date.type,lat,long,dataset,x,y,Other.hardwood,Fir,Maple,Birch,Hickory,Cedar.juniper,Beech,Ash,Walnut,Tamarack,Ironwood,Spruce,Pine,Poplar.tulip.poplar,Oak,Basswood,Hemlock,Elm
13069,Elevenses Lake,77.5,886,981,793,Calibrated radiocarbon years BP,46.3815,-91.4935,13069,367932.922498393,1122918.95384117,59,0,0,60,0,0,0,0,0,0,3,2,264,3,12,0,1,4
13069,Elevenses Lake,89.5,988,1107,895,Calibrated radiocarbon years BP,46.3815,-91.4935,13069,367932.922498393,1122918.95384117,75,0,3,66,0,1,0,4,0,0,7,2,238,0,20,0,0,5
13069,Elevenses Lake,95.5,1040,1166,961,Calibrated radiocarbon years BP,46.3815,-91.4935,13069,367932.922498393,1122918.95384117,58,1,1,53,0,0,0,2,0,0,4,4,174,1,12,0,0,4
13069,Elevenses Lake,101.5,1119,1248,1021,Calibrated radiocarbon years BP,46.3815,-91.4935,13069,367932.922498393,1122918.95384117,20,1,1,17,0,0,0,1,0,0,2,1,115,1,7,0,1,1
13069,Elevenses Lake,107.5,1206,1344,1079,Calibrated radiocarbon years BP,46.3815,-91.4935,13069,367932.922498393,1122918.95384117,69,0,0,39,1,1,0,0,0,0,5,2,246,2,20,0,3,4
13069,Elevenses Lake,119.5,1380,1503,1241,Calibrated radiocarbon years BP,46.3815,-91.4935,13069,367932.922498393,1122918.95384117,83,0,2,77,1,2,0,5,1,0,7,5,263,1,33,1,1,6
13069,Elevenses Lake,125.5,1463,1554,1363,Calibrated radiocarbon years BP,46.3815,-91.4935,13069,367932.922498393,1122918.95384117,67,0,4,33,0,0,0,1,2,0,2,3,363,3,23,0,4,7
13069,Elevenses Lake,134.5,1590,1723,1475,Calibrated radiocarbon years BP,46.3815,-91.4935,13069,367932.922498393,1122918.95384117,43,0,1,70,0,1,0,1,0,0,3,4,341,0,28,0,0,6
13069,Elevenses Lake,144.5,1728,1858,1585,Calibrated radiocarbon years BP,46.3815,-91.4935,13069,367932.922498393,1122918.95384117,42,2,0,77,1,1,0,2,0,0,2,9,385,1,29,1,1,5
13069,Elevenses Lake,149.5,1797,1910,1660,Calibrated radiocarbon years BP,46.3815,-91.4935,13069,367932.922498393,1122918.95384117,58,0,1,54,0,0,0,3,0,0,1,2,313,1,23,1,0,3
13069,Elevenses Lake,155.5,1880,1982,1762,Calibrated radiocarbon years BP,46.3815,-91.4935,13069,367932.922498393,1122918.95384117,60,1,4,75,0,2,0,4,1,0,8,1,211,1,32,0,0,7
13069,Elevenses Lake,161.5,1951,2091,1808,Calibrated radiocarbon years BP,46.3815,-91.4935,13069,367932.922498393,1122918.95384117,52,0,2,68,2,0,0,4,0,0,9,3,245,1,33,0,0,11
13069,Elevenses Lake,167.5,2021,2189,1860,Calibrated radiocarbon years BP,46.3815,-91.4935,13069,367932.922498393,1122918.95384117,42,0,2,54,0,1,0,5,0,0,4,3,317,0,16,0,0,4
13069,Elevenses Lake,173.5,2090,2281,1918,Calibrated radiocarbon years BP,46.3815,-91.4935,13069,367932.922498393,1122918.95384117,55,0,2,70,0,0,0,1,0,0,5,2,240,0,29,0,1,9
13071,Eska Lake,2.5,-35,-8,-57,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,52,3,9,95,0,3,0,11,2,1,8,4,180,8,27,0,41,5
13071,Eska Lake,5.5,-5,45,-46,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,43,2,8,149,2,2,1,9,1,0,3,2,152,10,41,4,58,7
13071,Eska Lake,11.5,54,83,23,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,32,6,11,214,0,3,0,5,1,2,3,4,183,2,21,3,118,10
13071,Eska Lake,17.5,116,209,52,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,42,2,8,140,0,0,1,6,0,0,1,5,230,4,23,5,91,8
13071,Eska Lake,23.5,179,300,83,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,45,2,11,114,1,0,0,1,3,0,4,4,125,9,18,3,144,5
13071,Eska Lake,29.5,240,374,123,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,49,7,10,138,0,8,1,3,1,1,9,3,126,8,30,1,171,2
13071,Eska Lake,35.5,303,438,171,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,28,3,8,125,1,1,0,5,2,2,4,3,128,1,37,2,141,5
13071,Eska Lake,41.5,366,495,233,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,38,4,12,109,0,1,0,5,0,4,6,0,184,17,11,3,136,8
13071,Eska Lake,47.5,427,552,293,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,43,1,4,143,2,0,0,4,0,1,6,2,125,6,20,4,114,9
13071,Eska Lake,53.5,491,602,365,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,32,5,11,176,1,1,1,5,1,3,15,1,146,4,39,0,285,11
13071,Eska Lake,59.5,553,641,446,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,35,12,14,100,1,2,0,9,1,0,9,6,200,6,20,3,134,8
13071,Eska Lake,65.5,611,667,561,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,16,3,4,157,0,1,0,6,1,0,3,2,138,3,24,6,150,12
13071,Eska Lake,71.5,679,786,599,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,26,1,2,181,1,0,0,7,1,0,9,5,205,2,22,5,96,12
13071,Eska Lake,77.5,749,893,633,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,19,3,4,151,0,0,0,3,1,0,6,2,142,0,26,0,146,6
13071,Eska Lake,83.5,819,986,678,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,27,2,9,134,0,0,0,8,0,1,7,3,185,1,31,1,152,9
13071,Eska Lake,89.5,891,1076,733,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,31,4,3,134,0,3,0,6,0,0,5,3,163,7,20,5,132,12
13071,Eska Lake,95.5,962,1158,789,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,30,2,7,153,0,1,0,6,0,2,3,1,141,7,52,0,119,19
13071,Eska Lake,101.5,1033,1225,851,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,22,2,7,91,1,1,0,4,0,2,7,2,234,8,18,4,71,12
13071,Eska Lake,107.5,1105,1289,922,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,39,3,5,172,2,6,1,9,0,1,5,2,165,13,40,4,106,11
13071,Eska Lake,113.5,1177,1354,988,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,30,4,11,108,0,2,2,5,0,0,4,2,241,12,26,3,72,15
13071,Eska Lake,119.5,1250,1418,1065,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,37,3,9,166,1,3,0,3,0,0,1,3,175,3,25,2,103,12
13071,Eska Lake,125.5,1322,1476,1143,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,34,1,17,197,1,5,0,10,0,1,12,3,265,9,63,2,57,11
13071,Eska Lake,131.5,1392,1521,1231,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,36,1,10,169,2,6,0,14,1,1,9,0,165,7,69,2,75,20
13071,Eska Lake,137.5,1464,1562,1341,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,42,5,6,193,4,5,0,10,0,0,4,0,190,22,95,0,38,21
13071,Eska Lake,140.5,1506,1602,1391,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,55,2,12,113,0,4,0,20,4,2,11,3,285,8,46,2,35,17
13071,Eska Lake,148,1672,1801,1529,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,64,4,12,90,2,3,1,9,1,0,9,3,255,17,68,4,15,11
13071,Eska Lake,154,1798,1904,1660,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,27,0,8,107,4,4,0,9,0,1,10,2,303,3,46,3,18,12
13071,Eska Lake,160,1885,2060,1714,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,33,2,7,186,1,12,0,4,0,0,11,2,189,11,65,4,5,12
13071,Eska Lake,166,1967,2175,1783,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,41,5,11,127,2,2,0,11,0,0,12,4,238,9,51,2,12,21
13071,Eska Lake,172,2051,2285,1849,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,67,3,10,167,7,1,0,16,3,1,10,1,240,13,78,4,3,14
13071,Eska Lake,178,2135,2386,1915,Calibrated radiocarbon years BP,45.19145,-90.608,13071,423500.653024989,984376.704735822,27,7,13,104,5,3,0,6,0,1,11,1,193,7,52,5,6,8
13073,Fallison Lake,0.5,-51,-44,-56,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,63,5,17,165,1,1,0,6,2,0,6,10,362,35,69,1,13,14
13073,Fallison Lake,12.5,45,103,-12,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,45,5,4,112,0,1,0,4,1,0,2,10,239,9,19,0,13,4
13073,Fallison Lake,14.5,62,118,-2,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,42,6,4,137,0,0,0,5,0,0,2,9,257,11,20,0,20,9
13073,Fallison Lake,16.5,78,129,23,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,36,2,6,179,0,0,0,1,1,0,7,18,345,9,36,0,25,7
13073,Fallison Lake,17.5,86,132,35,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,43,6,7,179,0,1,0,4,2,1,8,11,348,19,27,0,20,4
13073,Fallison Lake,19.5,103,144,49,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,29,8,6,188,1,3,2,6,1,0,1,8,315,8,25,0,27,5
13073,Fallison Lake,20.5,111,150,64,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,34,9,2,180,0,1,0,5,0,0,4,11,403,12,36,0,30,12
13073,Fallison Lake,23.5,138,171,109,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,40,4,8,105,0,1,0,5,0,0,3,10,248,5,22,1,11,8
13073,Fallison Lake,26.5,170,221,129,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,41,10,7,119,0,0,0,6,0,0,9,10,407,7,36,1,26,6
13073,Fallison Lake,30.5,220,325,146,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,24,4,2,107,0,1,0,3,0,0,2,1,332,4,35,1,24,1
13073,Fallison Lake,37.5,314,420,204,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,16,3,22,72,2,5,0,4,0,1,6,7,343,4,22,0,14,4
13073,Fallison Lake,42.5,379,467,266,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,19,1,9,109,1,0,0,1,0,0,4,8,339,4,25,0,31,3
13073,Fallison Lake,47.5,441,499,333,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,29,6,6,81,0,0,0,7,0,0,8,6,509,11,27,0,27,5
13073,Fallison Lake,57.5,571,684,450,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,54,2,7,99,0,1,0,4,0,0,0,5,419,4,12,0,12,9
13073,Fallison Lake,67.5,708,853,563,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,56,2,8,94,0,0,1,3,1,1,6,5,487,7,13,0,26,8
13073,Fallison Lake,77.5,842,970,689,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,35,1,5,92,0,4,2,1,0,0,3,4,534,3,27,0,17,7
13073,Fallison Lake,87.5,986,1054,909,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,49,1,8,93,0,3,1,4,0,0,7,2,411,12,17,0,22,12
13073,Fallison Lake,96.5,1156,1359,1016,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,34,1,5,92,0,1,0,0,0,0,1,4,376,2,17,1,19,4
13073,Fallison Lake,102.5,1283,1534,1084,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,36,1,2,104,0,3,1,5,0,1,3,4,399,8,39,0,16,6
13073,Fallison Lake,107.5,1387,1645,1154,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,22,2,4,124,1,1,0,4,0,0,3,2,313,10,42,0,10,6
13073,Fallison Lake,117.5,1607,1800,1360,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,35,1,8,98,0,0,1,7,0,0,6,6,513,5,30,0,25,8
13073,Fallison Lake,127.5,1839,1907,1737,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,47,0,10,113,2,1,0,6,1,0,7,5,287,11,26,0,13,3
13073,Fallison Lake,137.5,2138,2480,1923,Calibrated radiocarbon years BP,45.9915,-89.62075,13073,507717.032464717,1066569.93619601,43,4,7,110,1,0,2,5,1,0,3,6,464,13,26,0,4,4
13097,Glimmerglass Lake,2,52,60,45,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,8,0,7,75,0,0,0,0,0,0,0,0,172,0,6,1,25,0
13097,Glimmerglass Lake,10,433,466,393,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,6,1,0,73,0,0,0,0,0,0,0,0,346,0,12,1,28,0
13097,Glimmerglass Lake,20,904,969,826,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,8,1,3,83,0,0,0,0,0,0,0,0,370,0,11,2,9,0
13097,Glimmerglass Lake,30,1368,1461,1256,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,14,0,2,68,0,0,0,0,0,0,0,0,364,0,5,0,25,0
13097,Glimmerglass Lake,40,1819,1935,1681,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,5,1,1,106,0,0,0,0,1,0,0,0,284,0,11,0,14,0
13097,Glimmerglass Lake,50,2255,2388,2100,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,6,2,1,53,0,0,0,0,6,0,0,0,366,0,7,0,38,0
13097,Glimmerglass Lake,60,2670,2815,2509,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,9,1,0,78,0,0,0,0,6,0,0,0,342,0,10,0,16,0
13097,Glimmerglass Lake,70,3061,3213,2904,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,3,2,2,62,0,0,0,0,1,0,0,1,372,0,9,3,17,0
13097,Glimmerglass Lake,80,3424,3585,3269,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,10,2,7,45,0,0,0,0,3,0,0,6,422,0,2,0,5,0
13097,Glimmerglass Lake,90,3757,3939,3590,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,14,2,9,55,0,0,0,1,3,0,0,3,376,0,11,0,2,0
13097,Glimmerglass Lake,100,4060,4261,3868,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,11,2,11,64,0,0,0,6,2,0,2,7,350,0,12,0,0,0
13097,Glimmerglass Lake,110,4335,4554,4101,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,8,2,15,35,0,0,0,2,3,0,3,7,203,0,9,2,4,0
13097,Glimmerglass Lake,120,4585,4820,4306,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,10,3,9,56,0,0,0,1,2,0,3,4,378,0,17,1,2,1
13097,Glimmerglass Lake,130,4811,5063,4500,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,20,6,16,49,0,0,0,4,1,0,2,3,358,0,11,0,2,3
13097,Glimmerglass Lake,140,5016,5286,4688,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,18,7,9,59,0,0,0,7,1,0,3,7,320,0,16,5,3,3
13097,Glimmerglass Lake,150,5201,5493,4860,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,10,1,9,65,0,0,0,2,2,0,1,8,336,0,15,2,4,2
13097,Glimmerglass Lake,165,5460,5802,5133,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,21,1,11,59,1,0,0,4,1,0,1,4,322,0,14,2,3,4
13097,Glimmerglass Lake,170,5553,5915,5238,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,18,0,6,35,0,0,0,5,0,0,1,1,402,0,19,3,0,3
13097,Glimmerglass Lake,175,5654,6035,5349,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,27,0,6,29,0,0,0,3,1,0,4,0,402,0,13,1,3,5
13097,Glimmerglass Lake,180,5767,6165,5469,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,8,5,10,37,0,1,0,6,1,0,1,3,384,0,10,3,15,2
13097,Glimmerglass Lake,185,5895,6312,5601,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,25,3,11,50,0,0,0,4,0,0,5,5,284,0,29,2,9,7
13097,Glimmerglass Lake,190,6041,6478,5746,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,10,3,3,34,1,0,0,0,0,0,0,0,446,0,12,1,2,6
13097,Glimmerglass Lake,195,6208,6667,5897,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,22,3,9,27,0,0,0,4,0,0,2,0,386,0,21,2,5,4
13097,Glimmerglass Lake,200,6395,6874,6054,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,22,0,10,44,1,0,0,1,4,0,2,2,352,0,25,3,0,5
13097,Glimmerglass Lake,210,6819,7334,6402,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,6,0,9,18,0,0,0,2,4,0,1,7,456,0,17,0,0,4
13097,Glimmerglass Lake,220,7298,7837,6802,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,22,0,6,26,1,0,0,5,0,0,7,3,458,0,12,0,0,6
13097,Glimmerglass Lake,230,7818,8367,7245,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,11,0,0,16,1,0,0,1,1,0,3,3,488,0,11,1,0,6
13097,Glimmerglass Lake,240,8362,8928,7738,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,8,7,5,26,2,0,0,2,2,0,5,1,424,0,13,1,0,9
13097,Glimmerglass Lake,250,8916,9498,8284,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,7,3,4,50,0,0,0,1,4,0,5,4,448,0,8,1,0,6
13097,Glimmerglass Lake,260,9465,10024,8850,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,18,3,3,64,0,0,0,4,0,0,2,3,338,0,7,0,0,12
13097,Glimmerglass Lake,270,9993,10490,9436,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,48,0,4,29,0,0,0,4,0,1,5,0,330,0,9,0,0,12
13097,Glimmerglass Lake,280,10490,10898,10012,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,12,2,10,63,0,0,0,3,2,0,0,14,308,0,12,1,0,20
13097,Glimmerglass Lake,290,10965,11369,10564,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,4,3,4,20,0,0,0,1,6,0,0,28,412,0,7,0,0,10
13097,Glimmerglass Lake,300,11440,NA,NA,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,12,0,12,11,0,0,0,15,4,0,0,70,284,0,6,0,0,13
13097,Glimmerglass Lake,305,11678,NA,NA,Calibrated radiocarbon years BP,46.21517,-89.32082,13097,532722.847691788,1089610.9794462,6,0,5,32,0,0,0,22,4,0,2,122,28,0,8,0,0,11
14410,Tower Lake,64,1697,2111,1223,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,9,3,13,88,0,0,0,1,0,0,0,4,137,0,10,0,31,2
14410,Tower Lake,74,1975,2324,1526,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,6,1,14,85,1,0,0,2,0,0,2,4,134,0,6,0,32,2
14410,Tower Lake,84,2247,2514,1904,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,15,3,16,93,0,0,1,0,0,0,1,7,116,0,10,0,35,3
14410,Tower Lake,94,2492,2724,2247,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,9,4,9,78,0,0,2,1,0,0,3,3,155,0,10,1,29,5
14410,Tower Lake,104,2669,2937,2415,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,8,1,20,95,0,0,2,2,0,0,1,2,117,0,12,0,18,3
14410,Tower Lake,114,2849,3136,2582,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,14,1,11,92,0,0,0,0,0,0,1,3,193,0,10,0,13,0
14410,Tower Lake,124,3032,3304,2747,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,10,1,6,76,0,0,0,2,0,0,3,8,131,0,13,1,8,2
14410,Tower Lake,134,3211,3467,2924,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,12,1,17,111,0,0,0,0,0,0,3,4,157,0,14,0,6,2
14410,Tower Lake,144,3391,3595,3125,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,10,3,14,108,1,0,0,1,0,0,0,5,170,0,12,0,6,3
14410,Tower Lake,154,3581,3701,3403,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,17,2,17,66,1,0,0,2,0,0,4,1,174,0,12,0,7,1
14410,Tower Lake,164,3693,3862,3511,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,15,4,19,91,1,0,3,3,1,0,2,3,172,0,17,0,15,5
14410,Tower Lake,174,3792,3993,3592,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,19,4,15,77,0,0,0,3,0,0,0,5,178,0,18,0,1,4
14410,Tower Lake,184,3887,4109,3682,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,10,4,11,75,3,0,1,1,0,0,0,2,169,0,31,0,8,1
14410,Tower Lake,194,3987,4220,3782,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,8,6,21,69,0,0,1,2,0,0,0,2,181,0,23,0,2,1
14410,Tower Lake,204,4083,4333,3887,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,8,3,13,39,0,0,0,1,0,0,0,2,155,0,24,0,4,0
14410,Tower Lake,214,4246,4477,4022,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,10,1,18,58,1,0,1,0,0,0,0,0,139,0,25,0,2,2
14410,Tower Lake,224,4421,4633,4180,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,6,2,50,18,0,0,0,2,0,0,0,2,187,0,19,0,13,5
14410,Tower Lake,234,4598,4765,4413,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,16,2,15,23,0,0,0,1,0,0,1,0,177,0,17,0,9,0
14410,Tower Lake,240,4703,4836,4572,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,17,1,33,25,0,0,3,6,0,0,4,2,188.5,0,25,0,13,2
14410,Tower Lake,241,4718,4848,4591,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,23,1,23,29,0,2,2,6,0,0,3,0,191,0,28,0,8,6
14410,Tower Lake,242,4732,4863,4604,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,19,0,32,27,1,1,3,2,0,1,5,2,176,0,29,0,9,4
14410,Tower Lake,243,4747,4881,4613,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,7,1,24,31,1,3,3,3,0,0,4,3,179,0,30,1,7,2
14410,Tower Lake,244,4761,4905,4621,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,8,0,19,19,0,0,0,1,0,0,2,3,203,0,26,0,12,4
14410,Tower Lake,245,4775,4932,4627,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,10,2,26,24,0,0,1,0,0,0,0,1,189,0,37,0,7,4
14410,Tower Lake,246,4789,4944,4646,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,16,0,43,41,1,0,5,0,0,0,2,0,150.5,0,45,1,5,2
14410,Tower Lake,247,4804,4960,4661,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,17,0,30,37,0,0,0,1,1,0,3,3,168,0,46,0,19,3
14410,Tower Lake,248,4819,4979,4672,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,25,0,32,35,0,2,2,2,1,1,2,1,147,0,56,1,9,9
14410,Tower Lake,249,4833,5000,4681,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,21,0,24,42,1,3,5,2,0,0,2,0,149.5,0,42,0,13,4
14410,Tower Lake,250,4848,5025,4689,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,20,0,25,30,0,0,0,2,0,0,3,2,200.5,0,51,0,11,3
14410,Tower Lake,250,4848,5025,4689,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,17,1,23,27,0,0,1,1,0,0,0,3,148,0,13,0,12,6
14410,Tower Lake,254,4902,5085,4748,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,44,0,59,89,1,4,1,7,0,1,6,2,314.5,0,95,0,26,7
14410,Tower Lake,255,4915,5106,4756,Calibrated radiocarbon years BP,46.542635,-86.037795,14410,786467.312931123,1112121.26841985,56,0,58,83,0,6,13,6,2,0,6,2,363.5,0,100,1,19,6
